provincia,municipi,poblacio,marca,direccio,horari,gasoleo_a,gasolina_95,url
tarragona,tarragona,TARRAGONA,CEPSA,CARRETERA N-420 KM. 867,L-S: 06:00-22:00; D: 07:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-n-420-km.-867-en-el-municipio-tarragona
tarragona,tarragona,TARRAGONA,CEPSA,CARRETERA N-420 KM. 867,L-S: 06:00-22:00; D: 07:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-n-420-km.-867-en-el-municipio-tarragona
tarragona,tarragona,TARRAGONA,HAM BIONET,"CALLE SOFRE, 5",L-V: 06:00-22:00; S: 07:00-15:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-ham-bionet-calle-sofre-5-en-el-municipio-tarragona
tarragona,tarragona,TARRAGONA,EXOIL,"CALLE MERCURI, 15,17",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-exoil-calle-mercuri-1517-en-el-municipio-tarragona
tarragona,tarragona,TARRAGONA,SIN ASIGNAR,POLIGONO INDUSTRIAL RIU CLAR C/GRANIT S/N PARC.35-38,L: 08:00-13:00 y 15:00-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-sin-asignar-poligono-industrial-riu-clar-cgranit-sn-parc.35-38-en-el-municipio-tarragona
tarragona,reus,REUS,BP,"CALLE CARRETERA DE SALOU, 111",L-V: 07:00-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp--calle-carretera-de-salou-111-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"CL AVDA. MARIA FORTUNY, 57",L-D: 07:00-00:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-avda.-maria-fortuny-57-en-el-municipio-reus
tarragona,reus,REUS,ALCAMPO,"CALLE PARE MANYANET, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-alcampo-calle-pare-manyanet-sn-en-el-municipio-reus
tarragona,reus,REUS,ALAS,"AVENIDA SANT BERNAT CALBO, 16",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-alas-avenida-sant-bernat-calbo-16-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"CR N-420, 876,8",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cr-n-420-8768-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"CALLE AVENIDA S.BERNARDO CALVO, S/N",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-calle-avenida-s.bernardo-calvo-sn-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"AVENIDA S.BERNAT CALBO, 26/28",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-avenida-s.bernat-calbo-2628-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"CL DR.VILASECA-PAISES CATALANS, 26",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-dr.vilaseca-paises-catalans-26-en-el-municipio-reus
tarragona,reus,REUS,MOEVE,AUTOPISTA AUTOPISTA A-7 KM. 1156,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-moeve-autopista-autopista-a-7-km.-1156-en-el-municipio-reus
tarragona,reus,REUS,ENTREAUTO,APEL·LES MESTRES 44-46,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-entreauto-apelles-mestres-44-46-en-el-municipio-reus
tarragona,reus,REUS,GALP,"CALLE RECASENS I MERCADE, 79",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-calle-recasens-i-mercade-79-en-el-municipio-reus
tarragona,reus,REUS,PETROLOWCOST,"CALLE EIVISSA (D'), 1",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrolowcost-calle-eivissa-d-1-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,CARRETERA C-3141 KM. 5,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-3141-km.-5-en-el-municipio-reus
tarragona,reus,REUS,BONAREA,"CARRETERA RIUDOMS KM. 2,2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bonarea-carretera-riudoms-km.-22-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"CARRETERA C-14 DIRECCIO REUS KM. 11,24",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-14-direccio-reus-km.-1124-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"CL MONTBLANC, 139",L-S: 06:00-22:00; D: 06:00-14:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-montblanc-139-en-el-municipio-reus
tarragona,reus,REUS,REPSOL,"CARRETERA C-14 DIRECCIO MONTBLANC KM. 10,96",L-V: 00:00-23:59; S-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-14-direccio-montblanc-km.-1096-en-el-municipio-reus
tarragona,reus,REUS,GMOIL,"CALLE BELGICA, 9,11",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-gmoil-calle-belgica-911-en-el-municipio-reus
tarragona,reus,REUS,ESCLATOIL,"CALLE ARGENTINA, 13",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-calle-argentina-13-en-el-municipio-reus
tarragona,reus,REUS,LORRY PETROL,"CARRER TARRAGONA, CAMI DE, 55",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-lorry-petrol-carrer-tarragona-cami-de-55-en-el-municipio-reus
tarragona,reus,REUS,VILALTA,"CALLE PINTOR FUSTER, 3",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-vilalta-calle-pintor-fuster-3-en-el-municipio-reus
tarragona,vendrell-el,VENDRELL (EL),Q8,CARRETERA CTRA COMARCAL 246 KM.,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-q8-carretera-ctra-comarcal-246-km.--en-el-municipio-vendrell-el
tarragona,vendrell-el,VENDRELL (EL),Q8,"AVENIDA DE LA GENERALITAT, 22",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-q8-avenida-de-la-generalitat-22-en-el-municipio-vendrell-el
tarragona,vendrell-el,MASOS DE COMA-RUGA (ELS),GM FUEL STATIONS,CARRETERA NACIONAL 340 KM. 1187,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-gm-fuel-stations-carretera-nacional-340-km.-1187-en-el-municipio-vendrell-el
tarragona,vendrell-el,VENDRELL (EL),BP LA COMETA,CR VENDRELL A VALLS KM S/N,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-la-cometa-cr-vendrell-a-valls-km--sn-en-el-municipio-vendrell-el
tarragona,vendrell-el,VENDRELL (EL),REPSOL,"CL AVDA JAUME CARNER ESQ.C/DEL MAR,",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-avda-jaume-carner-esq.cdel-mar-en-el-municipio-vendrell-el
tarragona,vendrell-el,VENDRELL (EL),PETROCAT,"AVENIDA LAS MATAS, 12",L-D: 05:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrocat-avenida-las-matas-12-en-el-municipio-vendrell-el
tarragona,vendrell-el,VENDRELL (EL),ESCLATOIL,"CALLE ANTONI DEU FONT, 19",L: 00:00-23:59,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-calle-antoni-deu-font-19-en-el-municipio-vendrell-el
tarragona,tortosa,TORTOSA,PETRONOR,"AVENIDA GENERALITAT, 152",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petronor-avenida-generalitat-152-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,PETROENERGY,CARRETERA C-42 KM. 5,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petroenergy-carretera-c-42-km.-5-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,TAMOIL,"AVENIDA GENERALITAT (DE LA), 10",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-tamoil-avenida-generalitat-de-la-10-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,CAMPSA,"CALLE RONDA REUS, 25/27",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-campsa-calle-ronda-reus-2527-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,MOEVE,"RAMBLA FELIP PEDRELL, 164",L-D: 05:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-moeve-rambla-felip-pedrell-164-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,REPSOL,"CL PZA. CORONA DE ARAGON, S.N.",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-pza.-corona-de-aragon-s.n.-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,MOEVE,CARRETERA C/230 KM. 17400,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-moeve-carretera-c230-km.-17400-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,ALCAMPO,CARRETERA EIX DE L'EBRE KM. S/N,L-D: 08:30-21:30,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-alcampo-carretera-eix-de-lebre-km.-sn-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,SUPECO,CARRETERA TORTOSA A LŽALDEA KM. 1,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-supeco-carretera-tortosa-a-laldea-km.-1-en-el-municipio-tortosa
tarragona,tortosa,TORTOSA,SOLDEBRE,"CR RAVAL DE CRIST, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-soldebre-cr-raval-de-crist-sn-en-el-municipio-tortosa
tarragona,cambrils,CAMBRILS,BONAREA,"CALLE FUSTERIES, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bonarea-calle-fusteries-sn-en-el-municipio-cambrils
tarragona,cambrils,CAMBRILS,BP,"AVENIDA DIPUTACIO, S/N",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-avenida-diputacio-sn-en-el-municipio-cambrils
tarragona,cambrils,CAMBRILS,REPSOL,AUTOVIA A 7 KM. 1148,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-autovia-a-7-km.-1148-en-el-municipio-cambrils
tarragona,cambrils,CAMBRILS,AREA CAMBRILS COOPERATIVA,CARRETERA MONTBRIO T-3120 KM. 2,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-area-cambrils-cooperativa-carretera-montbrio-t-3120-km.-2-en-el-municipio-cambrils
tarragona,cambrils,CAMBRILS,SHELL,"CARRETERA NACIONAL 340 KM. 232,500",L-D: 05:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-nacional-340-km.-232500-en-el-municipio-cambrils
tarragona,cambrils,CAMBRILS,SHELL,"CARRETERA NACIONAL 340 KM. 299,300",L-V: 09:00-14:00 y 16:00-19:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-nacional-340-km.-299300-en-el-municipio-cambrils
tarragona,salou,SALOU,REPSOL,"CR AP-1, 7,8",L-D: 07:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cr-ap-1-78-en-el-municipio-salou
tarragona,salou,SALOU,SHELL,AUTOVIA SALOU-REUS KM. 1300,L-D: 05:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-autovia-salou-reus-km.-1300-en-el-municipio-salou
tarragona,salou,SALOU,ESCLATOIL,"CALLE VICTORIA DELS ANGELS, 2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-calle-victoria-dels-angels-2-en-el-municipio-salou
tarragona,valls,VALLS,PLENERGY,"CARRER DEL PLA, 148",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-plenergy-carrer-del-pla-148-en-el-municipio-valls
tarragona,valls,VALLS,ESCLATOIL,"HIPER ESCLAT. ARTESANS,S/N POL.IND.VALLS",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-hiper-esclat.-artesanssn-pol.ind.valls-en-el-municipio-valls
tarragona,valls,VALLS,CEPSA,"CALLE BLANQUERS, 51",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-calle-blanquers-51-en-el-municipio-valls
tarragona,valls,VALLS,REPSOL,"CARRETERA C-37 VALLS IGUALADA KM. 2,5",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-37-valls-igualada-km.-25-en-el-municipio-valls
tarragona,valls,VALLS,ICOR ENERGIA,"CARRETERA C-724 KM. 6,3",L-D: 06:30-21:30,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-icor-energia-carretera-c-724-km.-63-en-el-municipio-valls
tarragona,valls,VALLS,REPSOL,"CALLE CTRA. DE TARRAGONA, 28",L-S: 06:00-22:00; D: 07:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-calle-ctra.-de-tarragona-28-en-el-municipio-valls
tarragona,valls,VALLS,REPSOL,"CALLE CTRA. DE MONTBLANC, 34",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-calle-ctra.-de-montblanc-34-en-el-municipio-valls
tarragona,valls,VALLS,REPSOL,"CARRETERA C-246 VALLS-BARCELONA KM. 0,850",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-246-valls-barcelona-km.-0850-en-el-municipio-valls
tarragona,valls,VALLS,REPSOL,"POLIGONO POL. 17 PARCELA 127-129 ENLACE AUTOVÍA A-27 CON C-37, S/N",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-poligono-pol.-17-parcela-127-129-enlace-autovia-a-27-con-c-37-sn-en-el-municipio-valls
tarragona,valls,VALLS,BONAREA,"POLIGONO IND. DE VALLS/CARRETERA DEL PLA, 180",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bonarea-poligono-ind.-de-vallscarretera-del-pla-180-en-el-municipio-valls
tarragona,valls,VALLS,MOLGAS,"CALLE BLANQUERS, 53",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-molgas-calle-blanquers-53-en-el-municipio-valls
tarragona,calafell,CALAFELL,REPSOL,CARRETERA C-246 KM. 56,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-246-km.-56-en-el-municipio-calafell
tarragona,calafell,SEGUR DE CALAFELL,SHELL,"CARRETERA C-246 ""MAS MEL"" SECTOR 6 KM. 4",L-D: 05:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-c-246-mas-mel-sector-6-km.-4-en-el-municipio-calafell
tarragona,calafell,CALAFELL,MOEVE,"CALLE PRIORAT EN RESIDENCIAL, 16",L-V: 07:00-21:00; S-D: 08:00-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-moeve-calle-priorat--en--residencial-16-en-el-municipio-calafell
tarragona,vila-seca,VILA-SECA,PANDORA E ENERGY,"CARRER JOSEP CARNER, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-pandora-e-energy-carrer-josep-carner-sn-en-el-municipio-vila-seca
tarragona,vila-seca,VILA-SECA,SEROIL ENERGY,"CALLE JOSEP CARNER, 2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-seroil-energy-calle-josep-carner-2-en-el-municipio-vila-seca
tarragona,vila-seca,VILA-SECA,SHELL,"PASEO PASSEIG PAU CASALS, S/N",L-D: 05:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-paseo-passeig-pau-casals-sn-en-el-municipio-vila-seca
tarragona,vila-seca,VILA-SECA,REPSOL,"AVENIDA VILA DEL COMU DE LA, 8",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-avenida-vila-del-comu-de-la-8-en-el-municipio-vila-seca
tarragona,vila-seca,VILA-SECA,SHELL,CARRETERA N-340A KM. 1151,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-n-340a-km.-1151-en-el-municipio-vila-seca
tarragona,vila-seca,VILA-SECA,ALAS,"CALLE FRANQUESES (DE LES), 12",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-alas-calle-franqueses-de-les-12-en-el-municipio-vila-seca
tarragona,amposta,AMPOSTA,GM OIL,"CALLE RIN, 59",L: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-gm-oil-calle-rin-59-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,BONAREA,"AVENIDA DE LA RAPITA, 226",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bonarea-avenida-de-la-rapita-226-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,GASAMP,"CALLE ORLEANS, 2",L-V: 07:00-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-gasamp-calle-orleans-2-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,REPSOL,"CR TV-3405, 0,5",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cr-tv-3405-05-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,TRONOVA ENERGIA,"CALLE LOIRA, 38",L: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-tronova-energia-calle-loira-38-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,REPSOL,"CL AVENIDA DE LA RAPITA, 141",L: 08:00-13:30 y 16:30-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-avenida-de-la-rapita-141-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,CEPSA,"CARRETERA N-340 KM. 1078,5",L-V: 09:00-17:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-n-340-km.-10785-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,QUALITY MONTSIÀ,"CALLE BAJADA GRAU, 1",L-S: 07:00-21:00; D: 08:00-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-quality-montsia-calle-bajada-grau-1-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,CARBURANTS TOSSES,"CARRETERA TV-3408 KM. 0,8",L: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-carburants-tosses-carretera-tv-3408-km.-08-en-el-municipio-amposta
tarragona,amposta,AMPOSTA,-,"PARTIDA ORIOLA, 54",L-J: 08:00-09:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera---partida-oriola-54-en-el-municipio-amposta
tarragona,torredembarra,TORREDEMBARRA,MOEVE,"CARRETERA N-340 KM. 1177,4",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-moeve-carretera-n-340-km.-11774-en-el-municipio-torredembarra
tarragona,torredembarra,TORREDEMBARRA,OILPRIX,"CALLE RIERA DE GAIA (DE LA), 20",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-oilprix-calle-riera-de-gaia-de-la-20-en-el-municipio-torredembarra
tarragona,torredembarra,TORREDEMBARRA,GALP,CARRETERA DE LA RIERA KM. 20,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-de-la-riera-km.-20-en-el-municipio-torredembarra
tarragona,sant-carles-de-la-rapita,LA RÁPITA,REPSOL,"CL DELS FUNDADORS, 104",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-dels-fundadors-104-en-el-municipio-sant-carles-de-la-rapita
tarragona,sant-carles-de-la-rapita,LA RÁPITA,GALP,"CTRA. N-340 km 1071,000",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-ctra.-n-340-km-1071000-en-el-municipio-sant-carles-de-la-rapita
tarragona,sant-carles-de-la-rapita,LA RÁPITA,PETRORÀPITA,"POLIGONO INDUSTRIAL EL RAJOLAR, PARCEL·LA, 25",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrorapita-poligono-industrial-el-rajolar-parcella-25-en-el-municipio-sant-carles-de-la-rapita
tarragona,sant-carles-de-la-rapita,LA RÁPITA,GALP,CARRETERA N-340 KM. 1071,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-n-340-km.-1071-en-el-municipio-sant-carles-de-la-rapita
tarragona,cunit,CUNIT,REPSOL,"CARRETERA C-246 KM. 53,7",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-246-km.-537-en-el-municipio-cunit
tarragona,mont-roig-del-camp,MONT-ROIG DEL CAMP,GALP,CARRETERA N-340 KM. 1139,L-D: 06:00-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-n-340-km.-1139-en-el-municipio-mont-roig-del-camp
tarragona,mont-roig-del-camp,MIAMI PLAYA,REPSOL,"CR N-340, 1132",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cr-n-340-1132-en-el-municipio-mont-roig-del-camp
tarragona,mont-roig-del-camp,MONT-ROIG DEL CAMP,QOIL,"AVDA.DE REUS ESQUINA C/.KLAUS FISCHER, 2 (A.REUS ESQ.C/.KLAUS FISCHER,2)",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-qoil-avda.de-reus-esquina-c.klaus-fischer-2-a.reus-esq.c.klaus-fischer2-en-el-municipio-mont-roig-del-camp
tarragona,deltebre,DELTEBRE,ESCLATOIL,"AVENIDA GENERALITAT, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-avenida-generalitat-sn-en-el-municipio-deltebre
tarragona,deltebre,DELTEBRE,REPSOL,"CALLE SANT JUAN BOSCO, 44",L: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-calle-sant-juan-bosco-44-en-el-municipio-deltebre
tarragona,deltebre,DELTEBRE,REPSOL,"AVENIDA GENERALITAT, 44",L: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-avenida-generalitat-44-en-el-municipio-deltebre
tarragona,deltebre,DELTEBRE,BONAREA,"AVENIDA GOLES DE L'EBRE, 7",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bonarea-avenida-goles-de-lebre-7-en-el-municipio-deltebre
tarragona,deltebre,DELTEBRE,ARROSSAIRES,CARRETERA DEL FARO DE BUDA T-340 KM. 8,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-arrossaires-carretera-del-faro-de-buda-t-340-km.-8-en-el-municipio-deltebre
tarragona,deltebre,DELTEBRE,ARROSSAIRES,"CARRETERA CAMARLES A DELTEBRE KM. 6,5",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-arrossaires-carretera-camarles-a-deltebre-km.-65-en-el-municipio-deltebre
tarragona,alcanar,ALCANAR,PETRONOR,"RONDA REMEI (DEL), S/N",L-S: 08:00-15:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petronor-ronda-remei-del-sn-en-el-municipio-alcanar
tarragona,alcanar,ALCANAR,ESCLATOIL,"AVENIDA DE CATALUNÑA, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-avenida-de-cataluna-sn-en-el-municipio-alcanar
tarragona,alcanar,ALCANAR,TAMOIL,"CARRETERA TV-3321 KM. 0,9",L-S: 07:00-21:00; D: 08:00-14:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-tamoil-carretera-tv-3321-km.-09-en-el-municipio-alcanar
tarragona,alcanar,ALCANAR,SHELL,CARRETERA NACIONAL 340 SEC H KM. 1059,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-nacional-340-sec-h-km.-1059-en-el-municipio-alcanar
tarragona,roquetes,RAVAL DE CRISTO,MONTEPIO,"POLIGONO INDUSTRIAL LA RAVALETA, 10",L-S: 06:00-14:00 y 14:01-22:00; D: 07:00-15:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-montepio-poligono-industrial-la-ravaleta-10-en-el-municipio-roquetes
tarragona,roquetes,ROQUETES,GALP&GO,"POLIGONO LA RAVALETA, PARCELA, 1",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galpgo-poligono-la-ravaleta-parcela-1-en-el-municipio-roquetes
tarragona,montblanc,MONTBLANC,BONAREA,"POLIGONO PLANS DE JORI, CTRA LLEIDA, 4",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bonarea-poligono-plans-de-jori-ctra-lleida-4-en-el-municipio-montblanc
